amount,currency,userId,paymentStatus,paymentType
2891.16,PLN,4036,NEW,CARD
2328.87,PLN,4607,FAILED,TRANSFER
3164.58,USD,772,NEW,CARD
3681.97,EUR,3345,FAILED,CARD
2945.75,PLN,1982,PAID,TRANSFER
751.28,PLN,4368,NEW,BLIK
4527.64,EUR,508,NEW,CARD
2345.08,EUR,2357,FAILED,TRANSFER
4854.96,PLN,2201,PAID,CARD
705.24,USD,15,PAID,BLIK
4174.7,EUR,4052,PAID,BLIK
3623.92,USD,4528,NEW,CARD
491.34,PLN,3222,FAILED,BLIK
2203.85,EUR,3845,NEW,TRANSFER
279.81,USD,4494,PAID,BLIK
3896.36,PLN,3333,FAILED,CARD
2689.35,USD,1426,NEW,TRANSFER
3743.61,USD,2622,PAID,BLIK
2969.58,EUR,1365,NEW,TRANSFER
994.24,PLN,2793,FAILED,CARD
1871.21,EUR,4366,NEW,CARD
1557.92,USD,1126,FAILED,CARD
806.9,PLN,3069,FAILED,TRANSFER
2590.93,EUR,4882,FAILED,CARD
2336.33,PLN,4642,NEW,CARD
2710.19,PLN,3760,FAILED,TRANSFER
3391.6,USD,1319,NEW,CARD
1948.58,PLN,245,FAILED,CARD
2941.67,PLN,3610,PAID,TRANSFER
2353.68,USD,4467,NEW,CARD
3861.54,PLN,4929,NEW,TRANSFER
1944.7,USD,1494,PAID,CARD
4350.05,PLN,4471,FAILED,CARD
4586.96,PLN,2253,FAILED,BLIK
3133.56,USD,1737,FAILED,TRANSFER
3043.01,PLN,867,NEW,TRANSFER
4796.05,USD,2400,PAID,CARD
4391.18,EUR,4885,NEW,TRANSFER
3146.87,PLN,4167,FAILED,TRANSFER
2486.94,USD,911,PAID,CARD
2790.2,USD,4896,PAID,TRANSFER
387.01,EUR,750,PAID,CARD
4244.89,EUR,985,NEW,TRANSFER
3420.83,PLN,3598,NEW,BLIK
940.88,USD,2357,NEW,BLIK
555.91,EUR,1063,NEW,CARD
3832.16,PLN,1065,PAID,BLIK
4226.97,USD,1756,PAID,BLIK
3148.82,EUR,1749,PAID,TRANSFER
1034.85,USD,2689,FAILED,CARD
1728.1,PLN,36,FAILED,CARD
3108.72,EUR,4055,NEW,CARD
1193.92,EUR,737,PAID,BLIK
4982.4,USD,4935,FAILED,CARD
3643.93,USD,3318,FAILED,CARD
1085.97,USD,858,FAILED,TRANSFER
4465.07,USD,954,NEW,TRANSFER
455.89,PLN,4911,NEW,TRANSFER
1634.44,EUR,838,PAID,BLIK
906.85,PLN,4432,FAILED,TRANSFER
3403.2,PLN,1288,NEW,CARD
113.59,EUR,3994,FAILED,CARD
4983.87,EUR,842,NEW,CARD
315.25,EUR,783,PAID,TRANSFER
1834.15,PLN,783,NEW,CARD
4436.99,EUR,2895,NEW,CARD
743.92,USD,3253,NEW,CARD
199.2,PLN,787,PAID,TRANSFER
1568.53,USD,3010,PAID,CARD
3494.89,USD,3177,FAILED,BLIK
2273.19,PLN,457,NEW,BLIK
879.34,USD,920,FAILED,TRANSFER
2912.59,USD,971,FAILED,CARD
438.52,USD,1971,PAID,TRANSFER
1958.12,EUR,4071,NEW,BLIK
3692.8,USD,2935,NEW,CARD
1201.2,USD,2684,PAID,TRANSFER
4577.94,EUR,2355,NEW,TRANSFER
1108.44,PLN,1533,PAID,TRANSFER
1626.65,EUR,4824,FAILED,TRANSFER
1058.28,PLN,1776,NEW,TRANSFER
1155.57,PLN,1359,PAID,CARD
2672.01,PLN,733,NEW,BLIK
3280.1,USD,4504,FAILED,CARD
2584.07,USD,4374,NEW,CARD
3385.48,PLN,264,FAILED,CARD
3151.73,PLN,1571,FAILED,BLIK
4289.18,EUR,1134,NEW,CARD
963.96,USD,4825,PAID,BLIK
335.68,EUR,2008,FAILED,CARD
2832.44,PLN,4135,FAILED,TRANSFER
421.96,PLN,3605,NEW,BLIK
4071.39,PLN,2240,FAILED,BLIK
3525.71,USD,4093,PAID,BLIK
2591.56,USD,3763,NEW,BLIK
2192.4,PLN,1385,NEW,BLIK
1024.53,PLN,1938,FAILED,BLIK
3546.01,USD,1713,PAID,TRANSFER
3165.93,PLN,2223,PAID,TRANSFER
3312.97,EUR,284,PAID,TRANSFER
38.04,EUR,1520,FAILED,CARD
3478.23,EUR,1814,PAID,CARD
73.65,EUR,1713,NEW,TRANSFER
2629.36,USD,1483,PAID,TRANSFER
4513.3,PLN,539,FAILED,CARD
3725.37,PLN,3502,PAID,CARD
2859.71,PLN,4126,PAID,CARD
1079.12,EUR,10,FAILED,TRANSFER
2232.3,EUR,1828,FAILED,TRANSFER
584.34,EUR,4596,PAID,TRANSFER
4674.43,USD,1622,NEW,CARD
3574.75,USD,1634,NEW,CARD
777.89,EUR,1690,NEW,CARD
2093.06,EUR,2224,FAILED,TRANSFER
2139.1,PLN,1885,FAILED,CARD
3908.95,PLN,4284,NEW,BLIK
2921.59,USD,1778,NEW,CARD
370.16,USD,598,PAID,BLIK
1785.56,PLN,1042,PAID,TRANSFER
534.27,USD,226,FAILED,TRANSFER
137.75,PLN,3014,PAID,BLIK
2016.03,EUR,4626,PAID,CARD
1389.22,EUR,3903,FAILED,CARD
4627.11,PLN,3112,NEW,BLIK
2179.74,USD,3618,NEW,BLIK
2380.79,PLN,4194,NEW,TRANSFER
2738.57,USD,2169,FAILED,BLIK
1231.37,EUR,449,FAILED,BLIK
3413.55,EUR,2993,NEW,TRANSFER
3403.48,USD,186,FAILED,CARD
4907.73,USD,950,FAILED,CARD
2830.18,EUR,2210,PAID,CARD
4754.59,PLN,1871,NEW,CARD
4957.54,USD,105,FAILED,CARD
1312.3,PLN,4558,NEW,TRANSFER
1494.47,EUR,2520,NEW,BLIK
1217.02,EUR,467,FAILED,BLIK
1095.83,PLN,4701,PAID,TRANSFER
787.17,EUR,2512,FAILED,BLIK
1104.01,USD,3341,PAID,TRANSFER
2783.58,PLN,4557,PAID,TRANSFER
1034.53,PLN,870,NEW,BLIK
1929.89,PLN,628,FAILED,CARD
3689.78,EUR,2040,FAILED,TRANSFER
3197.05,EUR,3043,NEW,CARD
4300.91,EUR,258,FAILED,TRANSFER
2361.45,PLN,2569,PAID,TRANSFER
1977.02,PLN,3212,FAILED,BLIK
2654.09,USD,3219,PAID,TRANSFER
4217.83,PLN,1814,NEW,BLIK
1822.56,PLN,4936,PAID,BLIK
4271.34,EUR,3978,NEW,BLIK
3691.85,USD,3695,NEW,CARD
3925.88,USD,2925,FAILED,CARD
3467.49,PLN,2239,NEW,BLIK
4732.7,USD,2178,NEW,CARD
4556.39,USD,3883,FAILED,CARD
862.91,PLN,2395,FAILED,CARD
3733.13,EUR,4916,FAILED,TRANSFER
4745.52,USD,487,PAID,CARD
1581.36,EUR,901,PAID,CARD
2942.49,PLN,4568,NEW,BLIK
808.35,USD,2612,NEW,CARD
81.45,EUR,875,PAID,CARD
2438.9,PLN,1980,PAID,CARD
2509.35,EUR,2815,NEW,CARD
2834.24,EUR,170,FAILED,TRANSFER
3103.19,USD,917,FAILED,TRANSFER
1088.66,EUR,4191,PAID,CARD
1578.93,USD,2200,PAID,BLIK
954.52,EUR,3598,FAILED,BLIK
1971.43,USD,2450,FAILED,BLIK
1287.91,EUR,1553,PAID,TRANSFER
4229.71,EUR,4334,PAID,CARD
1453.09,EUR,4952,PAID,BLIK
4216.73,USD,3210,PAID,TRANSFER
288.21,EUR,4267,FAILED,CARD
1687.79,EUR,4683,NEW,CARD
2881.25,USD,2693,PAID,TRANSFER
2349.28,USD,2182,NEW,BLIK
1178.68,EUR,3571,NEW,BLIK
4710.16,PLN,4895,FAILED,BLIK
690.7,PLN,4360,PAID,CARD
4247.98,EUR,2007,NEW,BLIK
700.87,USD,917,FAILED,CARD
969.89,PLN,2551,FAILED,BLIK
1123.99,EUR,2788,PAID,BLIK
1398.34,PLN,355,FAILED,BLIK
3581.09,PLN,2930,NEW,BLIK
983.88,PLN,3943,PAID,BLIK
3510.42,PLN,3891,PAID,TRANSFER
2426.13,EUR,1676,PAID,TRANSFER
2632.03,EUR,3290,PAID,TRANSFER
4463.01,EUR,2981,FAILED,TRANSFER
455.01,EUR,3482,NEW,BLIK
1804.59,EUR,1674,PAID,CARD
3273.65,USD,1865,NEW,BLIK
3227.96,EUR,4794,NEW,TRANSFER
3094.29,PLN,2445,PAID,BLIK
4428.64,PLN,2489,NEW,TRANSFER
287.97,USD,1581,FAILED,CARD
1714.91,USD,3951,NEW,BLIK
4748.21,PLN,1333,NEW,TRANSFER
3037.9,PLN,3404,PAID,BLIK
3682.27,EUR,4145,NEW,CARD
4888.07,USD,4658,FAILED,BLIK
811.6,PLN,4002,NEW,CARD
4061.0,USD,236,FAILED,CARD
245.56,EUR,1123,FAILED,TRANSFER
1768.22,USD,2582,PAID,TRANSFER
2283.46,EUR,672,NEW,BLIK
2577.13,EUR,1548,FAILED,CARD
3694.59,USD,3436,FAILED,BLIK
2549.02,PLN,1954,NEW,CARD
1672.11,USD,2271,PAID,CARD
2832.55,EUR,4829,FAILED,CARD
2080.57,EUR,639,NEW,TRANSFER
4599.25,EUR,3968,NEW,BLIK
2639.93,USD,1243,PAID,TRANSFER
4054.77,EUR,1350,FAILED,TRANSFER
214.02,PLN,1797,NEW,BLIK
2249.34,USD,4402,NEW,CARD
1242.68,EUR,1097,NEW,CARD
4390.67,PLN,285,PAID,BLIK
1611.69,USD,4452,FAILED,TRANSFER
208.39,USD,4821,PAID,TRANSFER
4052.7,EUR,2577,PAID,BLIK
4936.82,EUR,3432,PAID,CARD
3092.51,EUR,2993,NEW,BLIK
2948.09,PLN,1539,FAILED,TRANSFER
3110.88,USD,3782,FAILED,TRANSFER
2698.94,USD,1575,FAILED,CARD
1953.23,EUR,3304,PAID,CARD
2918.3,USD,2102,NEW,CARD
3598.8,PLN,2044,FAILED,BLIK
3095.86,USD,2405,FAILED,CARD
2722.86,EUR,3760,FAILED,TRANSFER
1385.78,USD,286,PAID,TRANSFER
847.77,EUR,1159,FAILED,TRANSFER
2746.8,USD,4652,NEW,TRANSFER
147.05,USD,4085,FAILED,BLIK
4432.7,EUR,1010,PAID,TRANSFER
1748.3,PLN,1284,NEW,TRANSFER
3131.42,USD,1527,FAILED,TRANSFER
4997.05,EUR,1951,PAID,TRANSFER
3004.54,EUR,2732,FAILED,CARD
1304.79,PLN,2704,PAID,BLIK
821.12,USD,2519,PAID,BLIK
1612.6,USD,2506,NEW,CARD
2725.14,USD,1681,PAID,TRANSFER
1445.42,EUR,710,NEW,TRANSFER
4055.11,PLN,4494,PAID,TRANSFER
901.31,EUR,2544,FAILED,BLIK
2606.58,EUR,2972,PAID,BLIK
3771.05,USD,4246,PAID,CARD
3484.45,USD,4135,PAID,TRANSFER
4745.58,PLN,3482,FAILED,CARD
1688.96,EUR,3274,NEW,CARD
4251.19,USD,669,FAILED,TRANSFER
770.44,EUR,22,PAID,TRANSFER
3486.4,PLN,4490,FAILED,CARD
2677.08,EUR,2596,NEW,CARD
4444.69,EUR,1615,PAID,CARD
2677.24,USD,2206,FAILED,TRANSFER
1766.79,PLN,4462,NEW,BLIK
4941.03,PLN,3357,PAID,CARD
3527.9,EUR,3811,NEW,BLIK
4488.47,PLN,1616,FAILED,BLIK
2556.25,EUR,1684,PAID,CARD
4012.83,PLN,964,FAILED,CARD
1052.45,PLN,4528,FAILED,CARD
2210.72,PLN,3947,NEW,TRANSFER
2924.36,USD,289,FAILED,CARD
2199.17,EUR,1984,FAILED,BLIK
2904.0,EUR,3897,PAID,CARD
939.52,USD,2841,FAILED,BLIK
224.6,EUR,1386,FAILED,BLIK
3492.95,EUR,4450,PAID,CARD
4813.78,USD,3690,FAILED,TRANSFER
3438.27,USD,1434,FAILED,TRANSFER
2444.13,EUR,111,PAID,BLIK
2011.14,PLN,149,FAILED,CARD
4267.67,PLN,3112,NEW,TRANSFER
1012.49,EUR,3048,NEW,CARD
2326.11,USD,597,PAID,TRANSFER
2243.96,USD,4866,FAILED,TRANSFER
4634.64,USD,95,NEW,BLIK
4468.26,PLN,40,NEW,BLIK
4991.69,EUR,3497,FAILED,CARD
862.38,USD,2060,NEW,BLIK
4008.74,EUR,4223,PAID,CARD
4003.21,USD,4154,FAILED,CARD
655.45,USD,4075,NEW,CARD
4484.71,USD,3334,FAILED,TRANSFER
4311.37,USD,1321,NEW,TRANSFER
2867.9,USD,3777,NEW,BLIK
522.52,USD,2917,PAID,BLIK
1597.03,EUR,741,FAILED,BLIK
3374.46,PLN,1098,PAID,BLIK
3967.36,EUR,3192,PAID,TRANSFER
3604.26,PLN,336,PAID,CARD
2347.06,EUR,1782,NEW,TRANSFER
246.58,EUR,4238,PAID,TRANSFER
3027.25,USD,4096,PAID,TRANSFER
3671.03,PLN,1731,FAILED,BLIK
3866.4,USD,190,NEW,TRANSFER
3064.37,PLN,2698,NEW,TRANSFER
1743.73,EUR,3816,FAILED,TRANSFER
4745.2,PLN,132,FAILED,BLIK
2616.49,PLN,1926,FAILED,BLIK
236.41,PLN,1779,PAID,TRANSFER
4561.06,PLN,1419,PAID,TRANSFER
60.89,USD,1957,NEW,CARD
863.34,PLN,2846,FAILED,TRANSFER
3059.34,PLN,3403,NEW,TRANSFER
2886.16,USD,187,PAID,TRANSFER
3797.42,PLN,197,NEW,CARD
4612.28,PLN,1040,FAILED,CARD
1570.02,PLN,4676,NEW,BLIK
4781.93,EUR,1747,PAID,BLIK
1728.79,PLN,4605,PAID,CARD
388.55,EUR,2276,PAID,TRANSFER
1063.73,PLN,3480,PAID,CARD
4218.42,USD,1040,NEW,TRANSFER
4989.55,PLN,1730,NEW,CARD
3177.38,PLN,4034,PAID,CARD
2823.46,PLN,2305,PAID,TRANSFER
615.93,PLN,3770,FAILED,BLIK
4498.89,PLN,2695,PAID,CARD
4135.38,PLN,3057,FAILED,TRANSFER
4699.19,USD,1402,NEW,CARD
2075.29,EUR,47,PAID,CARD
3790.64,USD,220,NEW,CARD
1252.84,PLN,2935,PAID,CARD
1583.64,EUR,2529,NEW,CARD
4225.27,USD,2810,NEW,TRANSFER
810.62,EUR,2657,NEW,BLIK
4890.16,PLN,455,FAILED,TRANSFER
4559.2,USD,826,PAID,TRANSFER
4745.6,EUR,2796,FAILED,CARD
3803.08,USD,3875,NEW,CARD
3030.63,EUR,2275,PAID,TRANSFER
136.16,EUR,1213,PAID,BLIK
1927.82,USD,2318,FAILED,TRANSFER
3877.56,EUR,3286,PAID,BLIK
2530.15,EUR,2899,NEW,BLIK
2547.23,PLN,4143,FAILED,CARD
2168.11,USD,1200,PAID,TRANSFER
692.46,EUR,919,FAILED,CARD
668.27,EUR,2631,NEW,BLIK
4458.43,EUR,4634,NEW,CARD
4153.64,PLN,1036,PAID,CARD
2958.36,PLN,1835,PAID,CARD
1246.08,EUR,3035,PAID,CARD
3510.37,USD,1624,FAILED,TRANSFER
2618.62,PLN,3076,FAILED,CARD
3620.41,USD,3770,NEW,BLIK
2272.66,USD,4953,FAILED,CARD
4003.18,EUR,3570,FAILED,CARD
3697.02,USD,3399,FAILED,TRANSFER
2811.1,PLN,1311,PAID,TRANSFER
2303.25,USD,4798,FAILED,CARD
4536.37,EUR,1831,FAILED,CARD
745.42,EUR,212,NEW,TRANSFER
4986.83,USD,3656,NEW,TRANSFER
4741.94,PLN,4937,FAILED,BLIK
1229.18,PLN,2349,NEW,CARD
4947.13,EUR,4850,FAILED,TRANSFER
1746.73,EUR,3818,PAID,TRANSFER
1151.88,EUR,4066,PAID,CARD
1241.08,PLN,3759,NEW,BLIK
3940.73,EUR,4863,FAILED,TRANSFER
1088.22,PLN,2509,FAILED,CARD
1016.03,EUR,856,NEW,CARD
4483.43,PLN,238,FAILED,TRANSFER
4291.74,USD,3498,FAILED,BLIK
4154.45,USD,473,NEW,TRANSFER
1994.48,EUR,1849,PAID,TRANSFER
2070.42,USD,4470,NEW,CARD
833.0,PLN,1221,NEW,TRANSFER
241.15,USD,2321,PAID,CARD
168.52,EUR,3944,PAID,CARD
2333.89,USD,1191,NEW,BLIK
691.88,PLN,3746,FAILED,BLIK
4673.32,EUR,2167,PAID,BLIK
4190.24,PLN,707,PAID,CARD
426.7,USD,2070,PAID,CARD
1046.22,EUR,2394,FAILED,CARD
1345.99,PLN,375,NEW,TRANSFER
3274.36,EUR,2870,PAID,BLIK
4256.88,EUR,2079,FAILED,CARD
4396.63,EUR,93,FAILED,CARD
3892.84,PLN,1574,NEW,TRANSFER
2131.11,PLN,4218,FAILED,TRANSFER
3999.94,PLN,2212,FAILED,TRANSFER
4864.02,EUR,2160,PAID,TRANSFER
3563.46,PLN,709,FAILED,BLIK
22.9,PLN,262,FAILED,TRANSFER
1254.08,PLN,1570,PAID,TRANSFER
4615.4,EUR,1277,NEW,CARD
2830.45,EUR,141,PAID,TRANSFER
896.44,USD,1774,NEW,BLIK
3467.95,PLN,2305,PAID,CARD
4106.12,PLN,3334,NEW,CARD
2335.3,EUR,4469,FAILED,BLIK
1376.88,USD,1989,FAILED,CARD
4208.8,USD,3727,NEW,CARD
2107.68,EUR,4982,FAILED,TRANSFER
1834.27,EUR,3904,FAILED,CARD
3084.73,USD,3470,PAID,BLIK
2582.26,PLN,241,PAID,BLIK
4819.43,EUR,1506,PAID,TRANSFER
2431.36,PLN,189,FAILED,CARD
3499.45,EUR,2179,PAID,TRANSFER
4365.67,EUR,4905,PAID,CARD
4963.23,EUR,289,NEW,BLIK
904.9,EUR,753,PAID,TRANSFER
3461.94,EUR,1593,NEW,TRANSFER
1899.39,EUR,3442,NEW,CARD
2130.29,EUR,17,PAID,CARD
3297.84,EUR,4098,NEW,CARD
1544.3,PLN,2913,NEW,BLIK
3402.77,USD,4080,NEW,BLIK
2458.4,EUR,2062,FAILED,CARD
3432.97,USD,4598,NEW,TRANSFER
2695.43,PLN,671,PAID,CARD
3697.19,EUR,309,FAILED,BLIK
1407.01,USD,3563,FAILED,CARD
949.37,USD,3625,FAILED,TRANSFER
3595.38,PLN,1565,NEW,TRANSFER
2284.16,USD,4747,FAILED,CARD
4616.92,USD,4001,FAILED,CARD
3268.73,EUR,129,NEW,TRANSFER
521.63,EUR,1580,NEW,CARD
4454.35,PLN,3615,NEW,CARD
4824.68,EUR,611,NEW,TRANSFER
1882.88,EUR,2120,FAILED,BLIK
2525.22,USD,1602,FAILED,TRANSFER
3290.68,PLN,2039,PAID,BLIK
12.2,PLN,3960,PAID,TRANSFER
2887.4,USD,4786,PAID,CARD
3926.89,EUR,3584,NEW,TRANSFER
2961.85,USD,1740,NEW,TRANSFER
2584.27,PLN,2451,PAID,BLIK
3708.2,USD,2238,NEW,TRANSFER
2430.37,USD,2058,NEW,BLIK
2546.0,PLN,1507,FAILED,TRANSFER
3629.51,EUR,296,FAILED,CARD
229.61,USD,2338,NEW,BLIK
2714.85,USD,407,FAILED,TRANSFER
4207.69,PLN,2020,NEW,CARD
3093.31,USD,2957,PAID,CARD
2362.17,USD,4415,NEW,CARD
4147.75,EUR,3676,FAILED,CARD
4576.1,USD,2569,FAILED,BLIK
1676.55,PLN,162,NEW,CARD
3469.75,PLN,2424,PAID,CARD
2467.81,PLN,2244,PAID,BLIK
3819.61,EUR,1771,FAILED,TRANSFER
1510.66,USD,2112,PAID,CARD
87.93,EUR,3886,NEW,TRANSFER
4118.81,PLN,966,PAID,CARD
637.82,PLN,4093,NEW,BLIK
2338.73,EUR,1576,PAID,TRANSFER
1773.62,EUR,3455,PAID,BLIK
2293.74,EUR,3719,NEW,TRANSFER
1783.35,PLN,4834,FAILED,BLIK
2482.81,USD,3511,PAID,CARD
195.73,PLN,3861,NEW,CARD
2287.83,USD,4083,PAID,CARD
1668.32,EUR,1275,FAILED,CARD
3980.07,USD,1146,NEW,BLIK
2053.17,EUR,1419,PAID,BLIK
538.84,PLN,2532,PAID,BLIK
3109.64,PLN,243,PAID,CARD
1602.98,USD,284,NEW,CARD
3707.98,EUR,2525,PAID,TRANSFER
1565.56,EUR,2759,NEW,BLIK
4018.15,EUR,4568,PAID,BLIK
1353.19,PLN,3586,FAILED,BLIK
3421.13,USD,1314,NEW,BLIK
4334.56,EUR,4926,PAID,CARD
2393.99,PLN,159,NEW,BLIK
3793.84,USD,2401,NEW,TRANSFER
2602.39,EUR,3424,PAID,CARD
2902.89,PLN,2694,FAILED,CARD
3517.08,USD,1668,NEW,BLIK
722.5,EUR,176,FAILED,CARD
947.21,USD,3735,NEW,TRANSFER
1904.2,EUR,630,PAID,BLIK
2432.25,USD,2586,FAILED,BLIK
1055.38,USD,2324,FAILED,TRANSFER
756.28,USD,1161,FAILED,TRANSFER
776.33,PLN,2464,NEW,BLIK
4727.85,USD,919,FAILED,CARD
3724.0,PLN,2762,NEW,TRANSFER
2005.08,EUR,2541,FAILED,TRANSFER
3823.98,PLN,1063,NEW,BLIK
1439.96,PLN,1560,FAILED,TRANSFER
723.44,PLN,1077,NEW,CARD
1569.44,PLN,1878,NEW,BLIK
3043.48,PLN,2297,PAID,TRANSFER
2070.84,PLN,2641,PAID,BLIK
2720.46,EUR,96,NEW,BLIK
4831.83,USD,3746,NEW,CARD
3557.62,USD,3826,FAILED,BLIK
2807.87,EUR,1926,NEW,CARD
2691.72,PLN,101,FAILED,CARD
4452.03,EUR,4485,NEW,TRANSFER
1736.13,PLN,1407,PAID,CARD
3192.86,USD,759,PAID,BLIK
1526.9,PLN,4608,PAID,CARD
4480.51,EUR,3603,FAILED,TRANSFER
4109.35,EUR,1631,NEW,BLIK
2722.35,USD,428,FAILED,TRANSFER
1917.74,USD,4101,PAID,BLIK
1976.2,PLN,2629,NEW,TRANSFER
3529.93,PLN,3755,PAID,BLIK
3219.7,USD,1806,NEW,BLIK
3370.7,PLN,1735,NEW,BLIK
4050.36,USD,4765,PAID,CARD
2290.82,PLN,2722,NEW,CARD
80.84,PLN,3423,FAILED,BLIK
2780.21,USD,4854,FAILED,BLIK
2886.41,EUR,615,PAID,BLIK
4685.03,USD,2071,PAID,BLIK
1722.03,PLN,686,NEW,TRANSFER
872.31,PLN,2534,NEW,BLIK
767.43,EUR,1715,PAID,BLIK
3087.08,PLN,4623,NEW,TRANSFER
4791.67,EUR,4435,NEW,CARD
2828.14,EUR,1004,PAID,BLIK
4971.33,PLN,2691,PAID,CARD
1755.81,USD,4651,NEW,CARD
2538.04,USD,2391,NEW,BLIK
2811.26,PLN,281,PAID,BLIK
3822.59,PLN,607,NEW,BLIK
2886.14,EUR,4892,PAID,BLIK
2483.84,PLN,3017,NEW,BLIK
598.44,USD,3947,FAILED,TRANSFER
37.24,USD,4609,NEW,TRANSFER
4024.51,EUR,3444,NEW,CARD
738.6,EUR,1951,FAILED,TRANSFER
3591.23,USD,734,FAILED,BLIK
4054.52,EUR,424,FAILED,CARD
1506.59,EUR,2014,FAILED,CARD
3881.06,PLN,2639,NEW,BLIK
278.93,PLN,448,FAILED,CARD
1961.92,USD,3011,FAILED,CARD
1585.01,EUR,985,NEW,BLIK
4392.04,USD,2244,NEW,TRANSFER
3009.34,PLN,4087,FAILED,CARD
3215.53,USD,360,PAID,BLIK
4877.75,USD,3935,PAID,CARD
733.51,PLN,3384,NEW,TRANSFER
145.66,PLN,1365,NEW,TRANSFER
2225.84,PLN,3481,FAILED,BLIK
687.3,PLN,2976,NEW,CARD
4931.02,PLN,674,FAILED,CARD
2464.69,PLN,389,PAID,CARD
3128.75,PLN,3935,FAILED,BLIK
2786.26,EUR,4513,FAILED,TRANSFER
1455.11,PLN,4728,FAILED,TRANSFER
3324.04,EUR,12,PAID,CARD
2831.08,EUR,2684,NEW,TRANSFER
4013.51,USD,174,PAID,BLIK
3284.66,EUR,3537,FAILED,BLIK
4847.49,PLN,1566,FAILED,BLIK
2195.49,PLN,830,NEW,CARD
4085.76,USD,2422,FAILED,CARD
3901.01,PLN,4835,FAILED,CARD
2465.98,PLN,4454,FAILED,BLIK
4433.67,EUR,4432,NEW,BLIK
4201.33,EUR,693,FAILED,BLIK
2570.44,PLN,3329,NEW,CARD
913.2,USD,2756,FAILED,TRANSFER
4489.57,PLN,3232,FAILED,BLIK
2287.41,PLN,4370,NEW,TRANSFER
288.55,USD,4970,PAID,CARD
4827.01,EUR,3339,FAILED,BLIK
421.85,PLN,658,NEW,BLIK
2749.72,EUR,2297,PAID,CARD
3824.86,USD,4744,NEW,CARD
1336.59,PLN,54,PAID,CARD
1161.55,EUR,4267,FAILED,TRANSFER
2266.08,PLN,1600,PAID,BLIK
238.49,USD,4481,PAID,TRANSFER
3308.52,EUR,4093,PAID,TRANSFER
1337.53,USD,4466,PAID,TRANSFER
1413.54,EUR,991,NEW,BLIK
2836.09,PLN,470,FAILED,TRANSFER
2868.67,EUR,4096,NEW,BLIK
2618.62,EUR,2392,NEW,TRANSFER
2175.89,EUR,3475,PAID,CARD
1429.84,EUR,4663,FAILED,CARD
2665.72,USD,1559,PAID,BLIK
1521.03,EUR,1690,NEW,TRANSFER
2906.91,PLN,2932,FAILED,TRANSFER
4269.47,USD,2188,FAILED,CARD
791.8,PLN,4915,NEW,TRANSFER
1951.45,PLN,1473,FAILED,TRANSFER
668.6,USD,1104,FAILED,CARD
3129.36,PLN,1300,PAID,CARD
3728.22,EUR,4819,FAILED,BLIK
2622.04,USD,4946,FAILED,TRANSFER
1575.62,PLN,4827,PAID,TRANSFER
2970.5,PLN,4809,FAILED,BLIK
2388.78,USD,1632,FAILED,BLIK
125.66,EUR,2295,NEW,BLIK
3669.97,USD,3057,FAILED,CARD
2376.74,PLN,4607,FAILED,BLIK
3118.57,USD,3304,NEW,CARD
724.21,USD,2399,NEW,CARD
4681.25,EUR,2276,PAID,BLIK
4222.73,PLN,348,FAILED,CARD
4667.38,USD,1791,FAILED,CARD
2376.32,USD,2805,FAILED,CARD
3675.83,USD,3211,NEW,CARD
2519.01,PLN,2080,FAILED,TRANSFER
1048.5,EUR,1633,NEW,TRANSFER
3172.26,PLN,4003,FAILED,CARD
855.37,PLN,4703,NEW,TRANSFER
1321.07,EUR,3064,PAID,TRANSFER
624.93,EUR,483,NEW,TRANSFER
4713.37,PLN,3588,NEW,BLIK
682.2,USD,686,PAID,TRANSFER
2856.86,PLN,1435,FAILED,CARD
4549.42,PLN,4977,NEW,BLIK
3589.44,EUR,508,FAILED,TRANSFER
4355.3,EUR,4663,PAID,CARD
394.83,USD,2662,PAID,TRANSFER
1637.18,EUR,4025,NEW,BLIK
4604.66,PLN,3647,NEW,TRANSFER
2700.94,USD,2332,NEW,CARD
728.85,EUR,4445,NEW,TRANSFER
2046.18,EUR,4271,PAID,CARD
4823.03,EUR,535,FAILED,BLIK
1555.35,EUR,177,NEW,BLIK
1920.91,PLN,2983,PAID,BLIK
1409.4,USD,2743,NEW,CARD
3701.45,PLN,4636,FAILED,BLIK
4528.16,PLN,4117,FAILED,BLIK
1061.02,USD,4835,PAID,TRANSFER
4010.79,EUR,3569,PAID,TRANSFER
2953.59,EUR,935,FAILED,BLIK
1654.96,EUR,1617,PAID,TRANSFER
4366.8,PLN,890,PAID,TRANSFER
2324.0,PLN,408,NEW,CARD
3473.07,USD,4948,FAILED,BLIK
2775.63,PLN,2687,FAILED,CARD
2614.82,PLN,3585,NEW,CARD
2127.73,EUR,2148,FAILED,CARD
3002.85,PLN,3814,PAID,CARD
2227.23,PLN,3584,NEW,TRANSFER
1135.05,USD,153,FAILED,BLIK
2454.76,EUR,4712,NEW,CARD
3039.42,PLN,1090,FAILED,TRANSFER
149.61,PLN,3781,NEW,TRANSFER
3505.08,USD,3382,PAID,BLIK
1135.56,PLN,4781,NEW,TRANSFER
4454.78,USD,1761,FAILED,CARD
2063.06,EUR,2989,PAID,TRANSFER
4003.21,USD,4448,NEW,CARD
241.21,PLN,1384,FAILED,TRANSFER
3317.07,EUR,3557,NEW,BLIK
1519.67,USD,3283,PAID,CARD
3514.64,USD,2651,NEW,TRANSFER
